49,1,"2,7215300"
50,1,"2,7215300"
1,1,"2,7215300"
13,1,"2,7215300"
17,2,"0,7951760"
11,2,"0,7951760"
4,2,"0,7951760"
3,2,"0,7951760"
19,3,"0,6159690"
5,3,"0,6159690"
31,4,"0,2397930"
10,4,"0,2397930"
75,5,"2,8668800"
6,5,"2,8668800"
48,5,"2,8668800"
35,5,"2,8668800"
51,6,"2,0304900"
16,6,"2,0304900"
18,7,"1,2925600"
14,7,"1,2925600"
20,8,"0,6364260"
19,8,"0,6364260"
20,9,"0,5907570"
54,10,"0,2405180"
21,10,"0,2405180"
23,11,"0,7057930"
52,11,"0,7057930"
61,11,"0,7057930"
24,11,"0,7057930"
73,12,"2,3468200"
101,12,"2,3468200"
25,12,"2,3468200"
64,12,"2,3468200"
36,13,"0,6202670"
84,13,"0,6202670"
77,13,"0,6202670"
87,13,"0,6202670"
76,14,"0,5627330"
38,14,"0,5627330"
80,14,"0,5627330"
37,14,"0,5627330"
82,15,"0,5344640"
39,15,"0,5344640"
69,16,"1,0021900"
84,16,"1,0021900"
40,16,"1,0021900"
36,16,"1,0021900"
60,17,"0,5170260"
59,17,"0,5170260"
60,18,"0,5946090"
58,19,"0,8978800"
63,19,"0,8978800"
99,20,"1,8568700"
66,20,"1,8568700"
86,21,"1,1532000"
95,21,"1,1532000"
102,21,"1,1532000"
67,21,"1,1532000"
79,22,"0,2736370"
90,22,"0,2736370"
81,23,"0,3022520"
78,23,"0,3022520"
82,24,"0,4213590"
83,24,"0,4213590"
83,25,"0,5127850"
92,26,"0,3576710"
108,26,"0,3576710"
104,27,"1,9173800"
93,27,"1,9173800"
110,28,"0,7069380"
109,28,"0,7069380"
110,29,"0,8136710"
2,30,"2,1682400"
12,30,"2,1682400"
13,30,"2,1682400"
1,30,"2,1682400"
2,31,"1,2910800"
11,31,"1,2910800"
3,31,"1,2910800"
12,31,"1,2910800"
4,32,"0,6353920"
5,32,"0,6353920"
17,32,"0,6353920"
19,32,"0,6353920"
5,33,"0,4143260"
10,33,"0,4143260"
10,34,"0,3328520"
32,34,"0,3328520"
9,34,"0,3328520"
31,34,"0,3328520"
9,35,"0,5254050"
8,35,"0,5254050"
33,35,"0,5254050"
32,35,"0,5254050"
33,36,"0,7806490"
34,36,"0,7806490"
7,36,"0,7806490"
8,36,"0,7806490"
34,37,"1,6982000"
6,37,"1,6982000"
7,37,"1,6982000"
35,37,"1,6982000"
1,38,"2,7952200"
6,38,"2,7952200"
49,38,"2,7952200"
48,38,"2,7952200"
13,39,"2,3622700"
16,39,"2,3622700"
51,39,"2,3622700"
50,39,"2,3622700"
15,40,"2,0906800"
16,40,"2,0906800"
14,41,"1,7989500"
15,41,"1,7989500"
17,42,"1,0916800"
11,42,"1,0916800"
14,42,"1,0916800"
18,42,"1,0916800"
18,43,"0,8289630"
20,43,"0,8289630"
54,44,"0,3028590"
21,44,"0,3028590"
53,44,"0,3028590"
22,44,"0,3028590"
22,45,"0,4665950"
23,45,"0,4665950"
53,45,"0,4665950"
52,45,"0,4665950"
64,46,"1,2229400"
24,46,"1,2229400"
61,46,"1,2229400"
25,46,"1,2229400"
25,47,"2,6028100"
74,47,"2,6028100"
30,47,"2,6028100"
73,47,"2,6028100"
35,48,"2,8159600"
74,48,"2,8159600"
75,48,"2,8159600"
30,48,"2,8159600"
26,49,"0,1923290"
31,49,"0,1923290"
26,50,"0,1954790"
21,50,"0,1954790"
76,51,"0,5848610"
77,51,"0,5848610"
37,51,"0,5848610"
36,51,"0,5848610"
82,52,"0,5501150"
80,52,"0,5501150"
38,52,"0,5501150"
39,52,"0,5501150"
39,53,"1,0258100"
43,53,"1,0258100"
47,54,"1,5261100"
43,54,"1,5261100"
51,55,"1,8495900"
47,55,"1,8495900"
48,56,"2,7521000"
44,56,"2,7521000"
75,56,"2,7521000"
72,56,"2,7521000"
40,57,"1,7363200"
69,57,"1,7363200"
72,57,"1,7363200"
44,57,"1,7363200"
57,58,"0,2999920"
54,58,"0,2999920"
57,59,"0,4603160"
60,59,"0,4603160"
58,60,"0,5417590"
59,60,"0,5417590"
63,61,"0,8931790"
62,61,"0,8931790"
58,61,"0,8931790"
