49,1,"3,9479100"
50,1,"3,9479100"
1,1,"3,9479100"
13,1,"3,9479100"
17,2,"1,0527600"
11,2,"1,0527600"
4,2,"1,0527600"
3,2,"1,0527600"
19,3,"0,7802680"
5,3,"0,7802680"
31,4,"0,3392420"
10,4,"0,3392420"
75,5,"4,2424000"
6,5,"4,2424000"
48,5,"4,2424000"
35,5,"4,2424000"
51,6,"2,9644500"
16,6,"2,9644500"
18,7,"1,9295400"
14,7,"1,9295400"
20,8,"0,7878860"
19,8,"0,7878860"
20,9,"0,7272280"
54,10,"0,3048520"
21,10,"0,3048520"
23,11,"0,9381600"
52,11,"0,9381600"
61,11,"0,9381600"
24,11,"0,9381600"
73,12,"3,4467900"
101,12,"3,4467900"
25,12,"3,4467900"
64,12,"3,4467900"
36,13,"0,7985890"
84,13,"0,7985890"
77,13,"0,7985890"
87,13,"0,7985890"
76,14,"0,7131800"
38,14,"0,7131800"
80,14,"0,7131800"
37,14,"0,7131800"
82,15,"0,6486360"
39,15,"0,6486360"
69,16,"1,2699400"
84,16,"1,2699400"
40,16,"1,2699400"
36,16,"1,2699400"
60,17,"0,6804700"
59,17,"0,6804700"
60,18,"0,7935970"
58,19,"1,1943800"
63,19,"1,1943800"
99,20,"2,5709500"
66,20,"2,5709500"
86,21,"1,5231700"
95,21,"1,5231700"
102,21,"1,5231700"
67,21,"1,5231700"
79,22,"0,3095780"
90,22,"0,3095780"
81,23,"0,3686410"
78,23,"0,3686410"
82,24,"0,5180820"
83,24,"0,5180820"
83,25,"0,6428570"
92,26,"0,5200220"
108,26,"0,5200220"
104,27,"2,7623200"
93,27,"2,7623200"
110,28,"0,8007970"
109,28,"0,8007970"
110,29,"0,9001730"
2,30,"3,0428800"
12,30,"3,0428800"
13,30,"3,0428800"
1,30,"3,0428800"
2,31,"1,7221300"
11,31,"1,7221300"
3,31,"1,7221300"
12,31,"1,7221300"
4,32,"0,8236770"
5,32,"0,8236770"
17,32,"0,8236770"
19,32,"0,8236770"
5,33,"0,5627570"
10,33,"0,5627570"
10,34,"0,4473520"
32,34,"0,4473520"
9,34,"0,4473520"
31,34,"0,4473520"
9,35,"0,6947060"
8,35,"0,6947060"
33,35,"0,6947060"
32,35,"0,6947060"
33,36,"1,0618800"
34,36,"1,0618800"
7,36,"1,0618800"
8,36,"1,0618800"
34,37,"2,3870900"
6,37,"2,3870900"
7,37,"2,3870900"
35,37,"2,3870900"
