12,0,0,70,8.6,0,0,1.12,0.3,0,0,1
12,0,0,70,8.6,0,0,1.12,0.5,0,0,1
12,0,0,70,6.6,0,0,1.43,0.3,0,0,1
12,0,0,70,6.6,0,0,1.43,0.2,0,0,1
12,0,0,70,6.6,0,0,1.43,0.4,0,0,1
12,0,0,70,6.6,0,0,1.43,0.5,0,0,1
12,0,0,70,6.6,0,0,1.43,0.2,0,0,1
12,0,0,70,8.6,0,0,1.12,0.5,0,0,1
12,0,0,70,8.6,0,0,1.12,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0.4,0,0,1
12,0,0,70,6.6,0,0,1.43,0.35,0,0,1
12,0,0,70,6.6,0,0,1.43,0.5,0,0,1
12,0,0,70,6.6,0,0,1.43,0.6,0,0,1
12,0,0,70,6.6,0,0,1.43,0.25,0,0,1
12,0,0,70,8.6,0,0,1.12,0.7,0,0,1
12,0,0,70,8.6,0,0,1.12,0.9,0,0,1
12,0,0,70,6.6,0,0,1.43,0.6,0,0,1
12,0,0,70,6.6,0,0,1.43,0.55,0,0,1
12,0,0,70,6.6,0,0,1.43,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0.8,0,0,1
12,0,0,70,6.6,0,0,1.43,0.3,0,0,1
12,0,0,70,8.6,0,0,1.12,0,1.2,0,1
12,0,0,70,8.6,0,0,1.12,0,0,1.5,1
12,0,0,70,6.6,0,0,1.43,0.8,0,0,1
12,0,0,70,6.6,0,0,1.43,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0.95,0,0,1
12,0,0,70,6.6,0,0,1.43,0,1.3,0,1
12,0,0,70,6.6,0,0,1.43,0.4,0,0,1
12,0,0,70,5.4,0,0,1.12,0,0,1.6,1
12,0,0,70,6.6,0,0,1.43,0,0,1.6,1
12,0,0,70,6.6,0,0,1.43,0,0,0,0
12,0,0,70,6.6,0,0,1.43,0,0,1.6,1
12,0,0,70,3.6,0,0,1.43,0,0,1.6,1
12,0,0,70,6.6,0,0,1.43,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0,1.1,0,1
12,0,0,70,6.6,0,0,1.43,0,0,1.7,1
12,0,0,70,8.6,0,0,1.12,0.4,0,0,1
12,0,0,70,8.6,0,0,1.12,0.4,0,0,1
12,0,0,70,6.6,0,0,1.43,0.4,0,0,1
12,0,0,70,6.6,0,0,1.43,0.2,0,0,1
12,0,0,70,6.6,0,0,1.43,0.5,0,0,1
12,0,0,70,6.6,0,0,1.43,0.3,0,0,1
12,0,0,70,6.6,0,0,1.43,0.3,0,0,1
12,0,0,70,8.6,0,0,1.12,0.6,0,0,1
12,0,0,70,8.6,0,0,1.12,0.6,0,0,1
12,0,0,70,6.6,0,0,1.43,0.6,0,0,1
12,0,0,70,6.6,0,0,1.43,0.4,0,0,1
12,0,0,70,6.6,0,0,1.43,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0.4,0,0,1
12,0,0,70,6.6,0,0,1.43,0.35,0,0,1
13,0,0,70,8.6,0,0,1.12,0.8,0,0,1
13,0,0,70,8.6,0,0,1.12,0.8,0,0,1
13,0,0,70,6.6,0,0,1.43,0.8,0,0,1
13,0,0,70,6.6,0,0,1.43,0.6,0,0,1
13,0,0,70,6.6,0,0,1.43,0,1,0,1
13,0,0,70,6.6,0,0,1.43,0.5,0,0,1
13,0,0,70,6.6,0,0,1.43,0.5,0,0,1
13,0,0,70,7.6,0,0,1.12,0,0,0,0
13,0,0,70,6.3,0,0,1.12,0,0,0,0
13,0,0,70,6.6,0,0,1.43,0,0,1.5,1
13,0,0,70,6.6,0,0,1.43,0.7,0,0,1
13,0,0,70,6.6,0,0,1.43,0,0,1.6,1
13,0,0,70,6.6,0,0,1.43,0.7,0,0,1
13,0,0,70,6.6,0,0,1.43,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0.8,0,0,1
12,0,0,70,6.6,0,0,1.43,0,0,1.6,1
12,0,0,70,6.6,0,0,1.43,0,1.2,0,1
12,0,0,70,6.6,0,0,1.43,0,0,1.7,1
12,0,0,70,6.6,0,0,1.43,0,0,1.7,1
12,0,0,70,8.6,0,0,1.12,0.6,0,0,1
12,0,0,70,8.6,0,0,1.12,0,1,0,1
12,0,0,70,6.1,0,0,1.12,0,0,0,0
12,0,0,70,8.6,0,0,1.12,0.8,0,0,1
12,0,0,70,7.3,0,0,1.12,0,0,0,0
12,0,0,84,6.2,0,0,1.32,0.5,0,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.5,1
12,0,0,84,6.2,0,0,1.32,0,1,0,1
12,0,0,84,6.2,0,0,1.32,0,1.3,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.6,1
12,0,0,70,6.6,0,0,1.43,0.3,0,0,1
12,0,0,70,6.6,0,0,1.43,0.35,0,0,1
12,0,0,70,6.6,0,0,1.43,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0,1,0,1
12,0,0,70,6.6,0,0,1.43,0,1.2,0,1
12,0,0,70,3.5,0,0,1.43,0,0,1.7,1
12,0,0,70,6.6,0,0,1.43,0.7,0,0,1
12,0,0,70,6.6,0,0,1.43,0,0,1.5,1
12,0,0,70,6.6,0,0,1.43,0.2,0,0,1
12,0,0,70,6.6,0,0,1.43,0.8,0,0,1
12,0,0,70,6.6,0,0,1.43,0,1,0,1
12,0,0,70,6.6,0,0,1.43,0,1.1,0,1
12,0,0,70,6.6,0,0,1.43,0,1.3,0,1
12,0,0,70,6.6,0,0,1.43,0,1.5,0,1
12,0,0,70,6.6,0,0,1.43,0.2,0,0,1
12,0,0,70,6.6,0,0,1.43,0.8,0,0,1
12,0,0,70,6.6,0,0,1.43,0,0,1.7,1
12,0,0,70,6.6,0,0,1.43,0.5,0,0,0
12,0,0,70,6.6,0,0,1.43,0.6,0,0,0
12,0,0,70,6.6,0,0,1.43,0.8,0,0,0
12,0,0,70,6.6,0,0,1.43,0,1.2,0,0
12,0,0,70,6.6,0,0,1.43,0,0,1.6,0
12,0,0,70,6.6,0,0,1.43,0.5,0,0,0
12,0,0,70,6.6,0,0,1.43,0.9,0,0,0
12,0,0,70,6.6,0,0,1.43,0,1.2,0,0
12,0,0,70,6.6,0,0,1.43,0,0,1.7,0
12,0,0,84,8,0,0,1.02,0.7,0,0,1
12,0,0,84,8,0,0,1.02,1,0,0,1
12,0,0,84,8,0,0,1.02,0,1.3,0,1
12,0,0,84,5.3,0,0,1.02,0,0,0,0
12,0,0,84,6.2,0,0,1.32,0.5,0,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.5,1
12,0,0,84,6.2,0,0,1.32,1,0,0,1
12,0,0,84,6.2,0,0,1.32,0,1.3,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.6,1
12,0,0,84,6.2,0,0,1.32,0.6,0,0,1
12,0,0,84,6.2,0,0,1.32,0.8,0,0,1
12,0,0,84,6.2,0,0,1.32,0,1.2,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.6,1
12,0,0,70,6.6,0,0,1.43,0.2,0,0,1
12,0,0,84,6.2,0,0,1.32,0.5,0,0,1
12,0,0,84,6.2,0,0,1.32,0.8,0,0,1
12,0,0,84,6.6,0,0,1.32,0,1,0,1
12,0,0,84,6.2,0,0,1.32,0,1.3,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.6,1
12,0,0,84,6.2,0,0,1.32,0.5,0,0,0
12,0,0,84,6.2,0,0,1.32,0.8,0,0,0
12,0,0,84,6.2,0,0,1.32,0.9,0,0,0
12,0,0,84,6.2,0,0,1.32,0,1.1,0,0
12,0,0,84,6.2,0,0,1.32,0,1.3,0,0
12,0,0,84,6.2,0,0,1.32,0,0,1.6,0
12,0,0,84,6.2,0,0,1.32,0.6,0,0,1
12,0,0,84,6.2,0,0,1.32,0.8,0,0,1
12,0,0,84,6.2,0,0,1.32,0,1.2,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.5,1
13,0,0,84,6.2,0,0,1.32,0.8,0,0,1
13,0,0,84,6.2,0,0,1.32,0,1.1,0,1
13,0,0,84,6.2,0,0,1.32,0,0,1.6,1
12,0,0,84,6.2,0,0,1.32,0.6,0,0,1
12,0,0,84,6.2,0,0,1.32,0,1,0,1
12,0,0,84,3.5,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0.9,0,0,1
13,0,0,84,6.2,0,0,1.32,0,1.2,0,1
13,0,0,84,2.5,0,0,1.32,0,0,0,0
12,0,0,84,6.2,0,0,1.32,0.7,0,0,1
12,0,0,84,6.2,0,0,1.32,0.9,0,0,1
12,0,0,84,6.2,0,0,1.32,0,1.2,0,1
12,0,0,84,6.2,0,0,1.32,0.7,0,0,1
12,0,0,84,6.2,0,0,1.32,0,1,0,1
12,0,0,84,6.2,0,0,1.32,0,0,1.5,1
12,0,0,84,6.2,0,0,1.32,0.6,0,0,0
12,0,0,84,6.2,0,0,1.32,0.8,0,0,0
12,0,0,84,6.2,0,0,1.32,0,1,0,0
12,0,0,84,6.2,0,0,1.32,0,1.2,0,0
12,0,0,84,6.2,0,0,1.32,0,0,1.6,0
13,0,0,84,6.2,0,0,1.32,0.8,0,0,1
13,0,0,84,6.2,0,0,1.32,0,1.2,0,1
13,0,0,84,4.6,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0,1,0,1
13,0,0,84,4.5,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0,1.1,0,1
13,0,0,84,5.1,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0,0,0,1
13,0,0,84,3,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0.9,0,0,1
13,0,0,84,6.2,0,0,1.32,0,1.2,0,1
13,0,0,84,2.3,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0,1,0,1
13,0,0,84,5.5,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0.8,0,0,1
13,0,0,84,6.2,0,0,1.32,0,1.1,0,1
13,0,0,84,3.2,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0,1.1,0,1
13,0,0,84,2.5,0,0,1.32,0,0,0,0
13,0,0,84,5.4,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0.8,0,0,0
13,0,0,84,6.2,0,0,1.32,0,1.1,0,0
13,0,0,84,5,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0,1,0,0
13,0,0,84,3.8,0,0,1.32,0,0,0,0
13,0,0,84,6.2,0,0,1.32,0.6,0,0,0
13,0,0,84,6.2,0,0,1.32,0.9,0,0,0
13,0,0,84,6.2,0,0,1.32,0,1.2,0,0
13,0,0,84,2.7,0,0,1.32,0,0,0,0
0,17,44,0,7.3,0,0.81,0,0.8,0,0,1
0,17,44,0,7.3,0,0.81,0,0.9,0,0,1
0,17,44,0,5.2,0,0.81,0,0,0,1.5,1
0,17,44,0,5.2,0,0,1.12,0.9,0,0,1
0,17,44,0,6.2,0,0,1.12,0,1.2,0,1
0,17,44,0,5.2,0,0,1.12,0,0,1.6,1
0,17,44,0,5.2,0,0,1.12,0.6,0,0,1
0,17,44,0,5.2,0,0,1.12,0.9,0,0,1
0,17,44,0,2.8,0,0,1.12,0,0,1.8,1
0,17,44,0,5.2,0,0,1.12,0.7,0,0,1
0,17,44,0,5.2,0,0,1.12,0,1.3,0,1
0,17,44,0,1.2,0,0,1.12,0,0,1.7,1
0,17,44,0,5.2,0,0,1.12,0.6,0,0,1
0,17,44,0,3.2,0,0,1.12,0,0,1.6,1
0,17,44,0,3.5,0,0,1.12,0,0,0,0
0,17,44,0,5.2,0,0,1.12,0.8,0,0,0
0,17,44,0,5.2,0,0,1.12,0,0,1.6,0
0,17,44,0,7.3,0,0.81,0,0.8,0,0,1
0,17,44,0,5.4,0,0.81,0,0,0,0,0
0,17,44,0,10,0,0.81,0,0.8,0,0,1
0,17,44,0,8.5,0,0.81,0,0,0,0,0
0,17,44,0,5.2,0,0,1.12,0.8,0,0,1
0,17,44,0,5.2,0,0,1.12,0,1.1,0,1
0,17,44,0,7.5,0,0,1.12,0,0,1.6,1
0,17,44,0,7,0,0,1.12,0.8,0,0,1
0,17,44,0,7,0,0,1.12,0,1.2,0,1
0,17,44,0,6,0,0,1.12,0,0,0,0
0,16,44,0,7,0,0,1.12,0,1,0,1
0,16,44,0,7,0,0,1.12,0,0,0,0
0,17,44,0,5.2,0,0,1.12,0.6,0,0,1
0,17,44,0,5.2,0,0,1.12,0,1.2,0,1
0,17,44,0,3.2,0,0,1.12,0,0,1.6,1
0,17,44,0,7,0,0,1.12,0.9,0,0,1
0,17,44,0,7,0,0,1.12,0,0,0,0
0,16,44,0,7,0,0,1.12,0.9,0,0,1
0,16,44,0,7,0,0,1.12,0,0,0,0
0,17,44,0,5.2,0,0,1.12,0.7,0,0,1
0,17,44,0,5.2,0,0,1.12,0,1.3,0,1
0,17,44,0,4.5,0,0,1.12,0,0,0,0
0,17,44,0,7,0,0,1.12,0.9,0,0,1
0,17,44,0,7,0,0,1.12,0,0,1.6,1
0,16,44,0,7,0,0,1.12,0,1,0,1
0,16,44,0,3,0,0,1.12,0,0,0,0
0,17,44,0,5.2,0,0,1.12,0.8,0,0,1
0,17,44,0,5.2,0,0,1.12,0,1.3,0,1
0,17,44,0,3.6,0,0,1.12,0,0,0,0
0,17,44,0,7,0,0,1.12,0.8,0,0,1
0,17,44,0,7,0,0,1.12,0,0,0,0
0,17,44,0,5.2,0,0,1.12,0.6,0,0,0
0,17,44,0,5.2,0,0,1.12,0,1.1,0,0
0,17,44,0,7.5,0,0,1.12,0,0,1.7,0
0,17,44,0,7,0,0,1.12,0.8,0,0,0
0,17,44,0,7,0,0,1.12,0,1.2,0,0
0,17,44,0,4,0,0,1.12,0,0,0,0
0,16,44,0,7,0,0,1.12,0.6,0,0,0
0,16,44,0,7,0,0,1.12,0,1,0,0
0,16,44,0,5,0,0,1.12,0,0,0,0
0,17,44,0,7.3,0,0.81,0,0.5,0,0,1
0,17,44,0,7.3,0,0.81,0,0.8,0,0,1
0,17,44,0,5.2,0,0,1.12,0.5,0,0,1
0,17,44,0,5.2,0,0,1.12,0,1.1,0,1
0,17,44,0,5.2,0,0,1.12,0.5,0,0,1
0,17,44,0,5.2,0,0,1.12,0.8,0,0,1
0,17,44,0,5.2,0,0,1.12,0.4,0,0,1
0,17,44,0,5.2,0,0,1.12,0.6,0,0,1
0,17,44,0,5.2,0,0,1.12,0.6,0,0,1
0,17,44,0,5.2,0,0,1.12,0,1,0,1
0,17,44,0,5.2,0,0,1.12,0.5,0,0,0
0,12,44,0,5.2,0,0,1.12,0.8,0,0,0
0,17,0,63,8.2,0,0.81,0,0,1.2,0,1
0,17,0,63,4.4,0,0,1.5,0,1.2,0,1
0,17,0,63,4.4,0,0,1.5,0,1,0,1
0,17,0,63,4.4,0,0,1.5,0,1.2,0,1
0,17,0,63,4.4,0,0,1.5,0,1,0,1
0,17,0,63,4.4,0,0,1.5,0,1,0,0
0,17,0,73,6.2,0,0.81,0,0,0,1.6,1
