5,2,4,3,13,"1,32",84,"6,2",1,"1,2"
5,2,4,3,13,"1,32",84,"2,3",0,0
5,1,5,3,13,"1,32",84,"6,2",1,1
5,1,5,3,13,"1,32",84,"5,5",0,0
6,2,4,3,13,"1,32",84,"6,2",1,"0,8"
6,2,4,3,13,"1,32",84,"6,2",1,"1,1"
6,2,4,3,13,"1,32",84,"3,2",0,0
6,1,5,3,13,"1,32",84,"6,2",1,"1,1"
6,1,5,3,13,"1,32",84,"2,5",0,0
6,2,5,3,13,"1,32",84,"5,4",0,0
7,2,4,3,13,"1,32",84,"6,2",0,"0,8"
7,2,4,3,13,"1,32",84,"6,2",0,"1,1"
7,2,4,3,13,"1,32",84,5,0,0
7,1,5,3,13,"1,32",84,"6,2",0,1
7,1,5,3,13,"1,32",84,"3,8",0,0
7,2,5,3,13,"1,32",84,"6,2",0,"0,6"
7,2,5,3,13,"1,32",84,"6,2",0,"0,9"
7,2,5,3,13,"1,32",84,"6,2",0,"1,2"
7,2,5,3,13,"1,32",84,"2,7",0,0
2,3,1,5,17,"0,81",44,"7,3",1,"0,8"
2,3,1,5,17,"0,81",44,"7,3",1,"0,9"
2,3,1,5,17,"0,81",44,"5,2",1,"1,5"
3,3,1,5,17,"1,12",44,"5,2",1,"0,9"
3,3,1,5,17,"1,12",44,"6,2",1,"1,2"
3,3,1,5,17,"1,12",44,"5,2",1,"1,6"
4,3,1,5,17,"1,12",44,"5,2",1,"0,6"
4,3,1,5,17,"1,12",44,"5,2",1,"0,9"
4,3,1,5,17,"1,12",44,"2,8",1,"1,8"
5,3,1,5,17,"1,12",44,"5,2",1,"0,7"
5,3,1,5,17,"1,12",44,"5,2",1,"1,3"
5,3,1,5,17,"1,12",44,"1,2",1,"1,7"
6,3,1,5,17,"1,12",44,"5,2",1,"0,6"
6,3,1,5,17,"1,12",44,"3,2",1,"1,6"
7,3,1,5,17,"1,12",44,"3,5",0,0
7,3,1,5,17,"1,12",44,"5,2",0,"0,8"
7,3,1,5,17,"1,12",44,"5,2",0,"1,6"
2,3,2,9,17,"0,81",44,"7,3",1,"0,8"
2,3,2,9,17,"0,81",44,"5,4",0,0
2,3,3,7,17,"0,81",44,10,1,"0,8"
2,3,3,7,17,"0,81",44,"8,5",0,0
3,3,2,9,17,"1,12",44,"5,2",1,"0,8"
3,3,2,9,17,"1,12",44,"5,2",1,"1,1"
3,3,2,9,17,"1,12",44,"7,5",1,"1,6"
3,3,3,7,17,"1,12",44,7,1,"0,8"
3,3,3,7,17,"1,12",44,7,1,"1,2"
3,3,3,7,17,"1,12",44,6,0,0
3,3,4,2,16,"1,12",44,7,1,1
3,3,4,2,16,"1,12",44,7,0,0
4,3,2,9,17,"1,12",44,"5,2",1,"0,6"
4,3,2,9,17,"1,12",44,"5,2",1,"1,2"
4,3,2,9,17,"1,12",44,"3,2",1,"1,6"
4,3,3,7,17,"1,12",44,7,1,"0,9"
4,3,3,7,17,"1,12",44,7,0,0
4,3,4,2,16,"1,12",44,7,1,"0,9"
4,3,4,2,16,"1,12",44,7,0,0
5,3,2,9,17,"1,12",44,"5,2",1,"0,7"
5,3,2,9,17,"1,12",44,"5,2",1,"1,3"
5,3,2,9,17,"1,12",44,"4,5",0,0
5,3,3,7,17,"1,12",44,7,1,"0,9"
5,3,3,7,17,"1,12",44,7,1,"1,6"
5,3,4,2,16,"1,12",44,7,1,1
5,3,4,2,16,"1,12",44,3,0,0
6,3,2,9,17,"1,12",44,"5,2",1,"0,8"
6,3,2,9,17,"1,12",44,"5,2",1,"1,3"
6,3,2,9,17,"1,12",44,"3,6",0,0
6,3,3,7,17,"1,12",44,7,1,"0,8"
6,3,3,7,17,"1,12",44,7,0,0
7,3,2,9,17,"1,12",44,"5,2",0,"0,6"
7,3,2,9,17,"1,12",44,"5,2",0,"1,1"
7,3,2,9,17,"1,12",44,"7,5",0,"1,7"
7,3,3,7,17,"1,12",44,7,0,"0,8"
7,3,3,7,17,"1,12",44,7,0,"1,2"
7,3,3,7,17,"1,12",44,4,0,0
7,3,4,2,16,"1,12",44,7,0,"0,6"
7,3,4,2,16,"1,12",44,7,0,1
7,3,4,2,16,"1,12",44,5,0,0
2,4,1,8,17,"0,81",44,"7,3",1,"0,5"
2,4,1,8,17,"0,81",44,"7,3",1,"0,8"
3,4,1,8,17,"1,12",44,"5,2",1,"0,5"
3,4,1,8,17,"1,12",44,"5,2",1,"1,1"
4,4,1,8,17,"1,12",44,"5,2",1,"0,5"
4,4,1,8,17,"1,12",44,"5,2",1,"0,8"
5,4,1,8,17,"1,12",44,"5,2",1,"0,4"
5,4,1,8,17,"1,12",44,"5,2",1,"0,6"
6,4,1,8,17,"1,12",44,"5,2",1,"0,6"
6,4,1,8,17,"1,12",44,"5,2",1,1
7,4,1,8,17,"1,12",44,"5,2",0,"0,5"
7,4,1,8,12,"1,12",44,"5,2",0,"0,8"
2,4,1,15,17,"0,81",63,"8,2",1,"1,2"
3,4,1,15,17,"1,5",63,"4,4",1,"1,2"
4,4,1,15,17,"1,5",63,"4,4",1,1
5,4,1,15,17,"1,5",63,"4,4",1,"1,2"
6,4,1,15,17,"1,5",63,"4,4",1,1
7,4,1,15,17,"1,5",63,"4,4",0,1
2,4,1,8,17,"0,81",73,"6,2",1,"1,6"
3,4,1,8,17,"1,6",73,"3,1",1,"1,4"
4,4,1,5,15,"1,5",55,"4,5",1,"1,3"
5,4,1,8,17,"1,6",73,"3,1",1,"1,4"
6,4,1,8,17,"1,6",73,"3,1",1,"1,4"
7,4,1,8,17,"1,6",73,"3,1",0,"1,2"
3,4,1,5,15,"1,5",55,"4,5",1,"1,6"
4,4,1,5,15,"1,5",55,"4,5",1,"1,3"
4,4,1,5,15,"1,5",55,"4,5",1,"1,6"
5,4,1,5,15,"1,5",55,"4,5",1,"1,6"
6,4,1,5,15,"1,5",55,"4,5",1,"1,6"
7,4,1,5,15,"1,5",55,"4,5",0,"1,3"
7,4,1,5,15,"1,5",55,"4,5",0,"1,6"
2,4,2,5,17,"0,81",49,"14,4",1,"0,4"
3,4,2,5,17,"1,3",49,"10,9",1,"0,2"
4,4,2,5,17,"1,3",49,"10,9",1,"0,2"
5,4,2,5,17,"1,3",49,"10,9",1,"0,15"
6,4,2,5,17,"1,3",49,"10,9",1,"0,5"
7,4,2,5,17,"1,3",49,"10,9",0,"0,2"
2,4,2,5,15,"0,81",71,"7,6",0,0
3,4,2,5,15,"1,6",71,"8,5",1,"0,3"
4,4,2,5,15,"1,6",71,"8,5",1,"0,8"
5,4,2,5,15,"1,6",71,"8,5",1,"0,8"
6,4,2,5,15,"1,6",71,"8,5",1,"0,6"
7,4,2,5,15,"1,6",71,"8,5",0,"0,4"
2,4,3,3,12,"1,02",84,8,1,"0,5"
2,4,3,3,12,"1,02",84,8,1,"0,9"
2,4,3,3,12,"1,02",84,8,1,"1,2"
2,4,3,3,12,"1,02",84,8,1,"1,3"
2,4,3,3,12,"1,02",84,8,1,"1,7"
2,4,4,5,12,"1,02",84,"6,3",0,0
3,4,2,3,12,"1,32",84,"6,2",1,"0,5"
3,4,2,3,12,"1,32",84,"6,2",1,"1,2"
3,4,2,3,12,"1,32",84,"6,2",1,"1,6"
3,4,3,3,12,"1,32",84,"6,2",1,"0,4"
3,4,3,3,12,"1,32",84,"6,2",1,"0,8"
3,4,2,3,12,"1,32",84,"6,2",1,"1,2"
3,4,2,3,12,"1,32",84,"6,2",1,"1,6"
3,4,4,5,12,"1,32",84,"6,2",1,"0,4"
3,4,4,5,12,"1,32",84,"6,2",1,"0,6"
3,4,4,5,12,"1,32",84,"6,2",1,"0,8"
3,4,4,5,12,"1,32",84,"6,2",1,"1,2"
3,4,4,5,12,"1,32",84,"6,2",1,"1,6"
3,4,5,5,12,"1,32",84,"6,2",1,"0,8"
3,4,5,5,12,"1,32",84,"6,2",1,"1,2"
3,4,5,5,12,"1,32",84,5,0,0
4,4,2,3,12,"1,32",84,"6,2",1,"1,1"
4,4,2,3,12,"1,32",84,"6,2",1,"1,6"
4,4,3,3,12,"1,32",84,"6,2",1,"0,8"
4,4,3,3,12,"1,32",84,"6,2",1,"1,1"
4,4,3,3,12,"1,32",84,"6,2",1,"1,6"
4,4,4,5,12,"1,32",84,"6,2",1,"0,5"
4,4,4,5,12,"1,32",84,"6,2",1,"0,8"
4,4,4,5,12,"1,32",84,"4,1",0,0
5,4,2,3,12,"1,32",84,"6,2",1,"1,1"
5,4,2,3,12,"1,32",84,"6,2",1,"1,6"
5,4,3,3,12,"1,32",84,"6,2",1,"0,8"
5,4,3,3,12,"1,32",84,"6,2",1,"1,1"
5,4,3,3,12,"1,32",84,5,0,0
6,4,2,3,12,"1,32",84,"5,5",0,0
7,4,2,3,12,"1,32",84,"6,2",0,"0,6"
7,4,2,3,12,"1,32",84,"6,2",0,"0,8"
7,4,2,3,12,"1,32",84,"6,2",0,"1,2"
7,4,2,3,12,"1,32",84,"6,2",0,"1,6"
7,4,3,3,12,"1,32",84,"6,2",0,"0,5"
7,4,3,3,12,"1,32",84,"6,2",0,"0,8"
7,4,3,3,12,"1,32",84,"6,2",0,"1,2"
7,4,3,3,12,"1,32",84,"6,2",0,"1,6"
7,4,4,5,12,"1,32",84,"6,2",0,"0,4"
7,4,4,5,12,"1,32",84,"6,2",0,"0,6"
7,4,4,5,12,"1,32",84,"6,2",0,"0,8"
7,4,4,5,12,"1,32",84,"6,2",0,"1,2"
7,4,4,5,12,"1,32",84,"6,2",0,"1,6"
7,4,5,5,12,"1,32",84,"6,2",0,"0,8"
7,4,5,5,12,"1,32",84,"6,2",0,"1,2"
7,4,5,5,12,"1,32",84,"4,5",0,0
2,5,1,5,15,"0,81",35,"26,5",1,"0,6"
2,5,1,5,15,"0,81",35,"26,5",1,"1,1"
2,5,1,5,15,"0,81",35,"3,5",1,"1,6"
3,5,1,5,15,"1,22",35,"17,6",1,"0,5"
3,5,1,5,15,"1,32",35,"16,2",1,1
3,5,1,5,15,"1,32",35,"16,2",1,"1,7"
4,5,1,5,15,"1,22",35,"17,6",1,"0,5"
4,5,1,5,15,"1,32",35,"16,2",1,"1,1"
4,5,1,5,15,"1,32",35,"8,9",1,"1,7"
5,5,1,5,15,"1,22",35,"17,6",1,"0,6"
5,5,1,5,15,"1,32",35,"16,2",1,"1,1"
5,5,1,5,15,"1,32",35,"11,4",1,"1,6"
6,5,1,5,15,"1,22",35,"17,6",1,"0,6"
6,5,1,5,15,"1,32",35,"16,2",1,1
6,5,1,5,15,"1,32",35,"8,3",1,"1,7"
7,5,1,5,15,"1,22",35,"17,6",0,"0,5"
7,5,1,5,15,"1,32",35,"16,2",0,1
7,5,1,5,15,"1,32",35,"16,2",0,"1,7"
2,5,2,10,17,"0,81",35,"26,5",1,"0,9"
2,5,2,10,17,"0,81",35,"23,3",0,0
3,5,2,10,17,"1,32",35,"16,2",1,"0,5"
3,5,2,10,17,"1,32",35,"16,2",1,1
3,5,2,10,17,"1,32",35,"10,2",1,"1,7"
4,5,2,10,17,"1,32",35,"16,2",1,"0,6"
4,5,2,10,17,"1,32",35,"16,2",1,"1,2"
4,5,2,10,17,"1,32",35,"7,6",0,0
5,5,2,10,17,"1,32",35,"16,2",1,"0,6"
5,5,2,10,17,"1,32",35,"16,2",1,"1,1"
5,5,2,10,17,"1,32",35,"16,2",1,1
6,5,2,10,17,"1,32",35,"16,2",1,"0,5"
6,5,2,10,17,"1,32",35,"16,2",1,"1,2"
6,5,2,10,17,"1,32",35,"5,8",0,0
7,5,2,10,17,"1,32",35,"16,2",0,"0,5"
7,5,2,10,17,"1,32",35,"16,2",0,"1,1"
7,5,2,10,17,"1,32",35,"10,7",0,0
2,5,3,3,12,"0,92",59,"12,7",1,"0,8"
2,5,3,3,12,"0,92",84,"10,6",0,0
3,5,3,3,12,"1,32",59,"8,8",1,"0,6"
3,5,3,3,12,"1,32",84,"8,8",1,1
3,5,3,3,12,"1,32",84,"6,6",0,0
4,5,3,3,12,"1,32",59,"8,8",1,"0,6"
4,5,3,3,12,"1,32",84,"8,8",1,1
4,5,3,3,12,"1,32",84,"4,5",0,0
5,5,3,3,12,"1,32",59,"8,8",1,"0,6"
5,5,3,3,12,"1,32",84,"8,8",1,"1,1"
5,5,3,3,12,"1,32",84,"5,5",0,0
6,5,3,3,12,"1,32",59,"8,8",1,"0,9"
6,5,3,3,12,"1,32",84,"7,5",0,0
7,5,3,3,12,"1,32",59,"8,8",0,"0,6"
7,5,3,3,12,"1,32",84,"8,8",0,1
7,5,3,3,12,"1,32",84,7,0,0
7,5,4,3,12,"1,32",84,"8,8",0,"0,6"
7,5,4,3,12,"1,32",84,"8,8",0,1
7,5,4,3,12,"1,32",84,"6,3",0,0
