Correlation,,,,,,,,,,,
1.0025906735751358,-0.9986206713675565,-0.85482075915618083,0.89298378300583403,0.32808332412018665,-0.36767600100531067,-0.26499334328722396,0.34739249323304233,0.056825422102568954,-0.055671999590753758,-0.040775810824229285,-0.019348355693593635
-0.9986206713675565,1.0025906735751402,0.86725775941828054,-0.8983146404272554,-0.32513208750223249,0.35094261318671888,0.26739507463400353,-0.35630533656917635,-0.057397627228012636,0.058097759389789262,0.027490810890876304,0.015050417283316552
-0.85482075915618083,0.86725775941828054,1.00259067357512,-0.97422154950308615,-0.24660305432747073,0.3324532826674379,0.23362908370737523,-0.43012804205841282,0.019274588512418728,-0.048980795065167788,-0.0029746167472426443,-0.0093041755957176311
0.89298378300583403,-0.8983146404272554,-0.97422154950308615,1.0025906735751289,0.29672149014183224,-0.41903273824103104,-0.2427820372368529,0.39839106285287212,-0.021723628659927285,0.049412262178378873,-0.017902590117042171,-0.03934889379899871
0.32808332412018665,-0.32513208750223249,-0.24660305432747073,0.29672149014183224,1.0025906735751293,-0.71698973949827394,0.056835107607684517,-0.061642014586404989,0.1696243538004594,-0.13236692048357501,-0.02348110791948679,0.084963592834713872
-0.36767600100531067,0.35094261318671888,0.3324532826674379,-0.41903273824103104,-0.71698973949827394,1.0025906735751307,0.19288169703024219,-0.18417724784186876,-0.0087653330761561475,0.08763775511116495,-0.062689320100572085,0.05022864544765826
-0.26499334328722396,0.26739507463400353,0.23362908370737523,-0.2427820372368529,0.056835107607684517,0.19288169703024219,1.002590673575136,-0.91768945384706369,0.057436032869497208,-0.083422752816473031,-0.0073128609955057794,0.02619042908023439
0.34739249323304233,-0.35630533656917635,-0.43012804205841282,0.39839106285287212,-0.061642014586404989,-0.18417724784186876,-0.91768945384706369,1.0025906735751282,-0.077300407363362036,0.1060563992501757,0.025630267185687103,0.0065180229908477902
0.056825422102568954,-0.057397627228012636,0.019274588512418728,-0.021723628659927285,0.1696243538004594,-0.0087653330761561475,0.057436032869497208,-0.077300407363362036,1.0025906735751329,-0.48853987108149782,-0.35913741679355615,0.1990745954907461
-0.055671999590753758,0.058097759389789262,-0.048980795065167788,0.049412262178378873,-0.13236692048357501,0.08763775511116495,-0.083422752816473031,0.1060563992501757,-0.48853987108149782,1.0025906735751269,-0.24977369418546874,0.09588663585283444
